20
17
13
12
18
16
18
18
23
24
23
27
19
16
22
21
21
21
21
19
23
18
21
21
22
14
12
15
11
14
15
10
8
10
17
20
18
15
17
13
15
17
22
22
20
26
25
20
17
14
23
22
14
15
27
24
19
18
16
18
21
20
21
24
18
16
18
16
12
14
14
9
15
16
8
13
11
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
11
1
1
1
17
22
21
19
25
22
22
20
18
22
21
22
24
25
22
19
18
16
17
18
21
24
16
22
19
16
12
16
16
21
25
24
21
27
21
17
16
21
25
18
20
16
16
11
10
14
14
12
16
14
15
14
12
9
1
1
1
1
1
1
1
19
25
22
21
25
17
16
17
17
15
12
15
12
14
17
21
20
23
21
17
22
18
18
16
17
13
15
19
17
23
21
17
22
23
19
19
15
19
20
24
22
23
23
17
15
15
11
12
10
9
12
11
16
10
14
15
21
19
21
17
16
21
16
14
17
19
23
21
23
20
17
17
18
14
9
17
24
24
22
21
24
13
17
14
18
22
21
19
24
22
14
16
18
22
23
23
25
25
20
20
17
10
21
20
16
16
15
24
23
18
23
19
19
15
16
9
13
11
11
12
9
12
13
14
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
9
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
15
1
1
22
24
20
23
24
23
18
22
21
22
21
21
21
16
22
18
16
13
14
19
25
20
25
24
19
18
19
28
21
21
22
21
22
18
19
21
21
17
19
23
21
21
19
22
21
20
24
21
19
21
21
20
19
17
17
20
16
14
14
16
14
15
11
16
13
10
9
9
9
11
14
12
11
19
19
20
20
22
22
23
20
23
20
27
13
23
19
19
20
16
23
20
20
17
16
18
10
21
19
20
21
20
23
24
24
25
24
22
20
18
20
19
24
21
20
16
15
16
20
23
22
23
19
23
21
19
19
23
20
17
16
20
16
19
18
24
20
25
23
20
25
21
18
21
18
23
24
13
13
14
12
14
15
15
15
11
11
17
14
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
9
1
16
24
24
15
25
17
20
20
26
23
20
23
22
24
21
20
26
26
21
21
18
19
26
20
20
21
21
18
22
22
19
16
12
18
23
20
22
17
22
17
21
18
15
15
18
22
26
26
19
20
18
17
12
15
9
13
10
16
12
15
14
15
17
21
19
17
21
15
19
18
22
21
22
24
22
19
19
18
20
21
21
14
15
12
13
22
24
25
23
19
18
20
18
18
12
13
13
16
10
10
10
13
14
10
9
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
15
1
21
21
21
20
20
25
21
19
23
23
19
17
21
21
24
20
22
19
18
12
18
23
24
18
20
18
22
23
18
15
21
14
14
10
14
14
8
11
14
13
11
17
12
16
20
23
18
20
19
18
21
20
18
18
20
26
20
20
15
16
22
17
23
21
20
14
11
11
18
24
18
21
21
17
18
16
19
22
22
22
24
20
17
18
16
13
20
24
26
23
19
26
21
24
19
14
24
21
21
18
19
24
22
20
20
19
18
21
20
15
15
17
14
13
11
11
10
10
15
15
12
15
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
17
23
19
21
22
19
26
27
22
19
20
20
19
18
16
18
20
23
21
18
23
23
20
15
21
20
19
15
24
24
23
17
19
14
13
15
18
16
17
15
13
13
19
18
12
13
17
14
10
16
14
16
15
15
13
1
1
19
27
25
25
20
21
23
18
19
21
23
17
21
20
24
23
20
25
19
18
17
18
18
17
20
20
21
24
17
13
19
26
25
23
19
21
19
19
17
18
8
8
12
12
10
13
13
11
14
18
1
1
1
1
19
21
21
22
19
26
17
19
16
22
24
25
24
24
20
17
24
23
20
19
15
18
17
22
23
22
17
18
21
20
20
20
19
21
17
20
18
17
21
19
14
15
17
9
15
11
9
14
10
10
10
13
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
13
1
1
1
17
21
17
17
19
21
20
25
21
25
25
26
21
25
25
19
17
18
19
15
19
21
15
14
13
15
17
14
11
13
15
10
16
12
24
24
17
20
21
18
18
21
26
22
19
19
23
25
19
26
18
17
26
21
17
15
18
25
23
20
22
17
21
21
26
20
23
20
19
21
23
17
15
21
21
22
18
23
21
18
21
21
20
19
16
19
22
22
17
18
18
16
17
17
13
9
14
12
12
10
14
11
14
13
1
1
1
1
1
1
1
1
1
1
1
21
25
22
21
22
22
20
17
18
16
16
10
15
21
27
19
24
19
17
18
25
22
21
20
22
19
17
19
20
19
21
19
16
14
15
13
16
24
22
17
25
22
20
27
19
24
21
18
16
20
16
17
21
20
20
17
21
19
20
